country,countryIso,updated,confirmed,deaths,recovered,date,source
Malawi,MWI,2020-06-06T03:55:30.566Z,409,4,,2020-06-05,jhu
Malaysia,MYS,2020-06-06T03:55:30.565Z,8266,116,,2020-06-05,jhu
Namibia,NAM,2020-06-06T03:55:30.567Z,25,0,,2020-06-05,jhu
Niger,NER,2020-06-06T03:55:30.566Z,966,65,,2020-06-05,jhu
Nigeria,NGA,2020-06-06T03:55:30.564Z,11844,333,,2020-06-05,jhu
Nicaragua,NIC,2020-06-06T03:55:30.566Z,1118,46,,2020-06-05,jhu
Netherlands,NLD,2020-06-06T03:55:30.563Z,47358,6024,,2020-06-05,jhu
Norway,NOR,2020-06-06T03:55:30.565Z,8522,238,,2020-06-05,jhu
Nepal,NPL,2020-06-06T03:55:30.565Z,2912,11,,2020-06-05,jhu
New Zealand,NZL,2020-06-06T03:55:30.565Z,1504,22,,2020-06-05,jhu
Oman,OMN,2020-06-06T03:55:30.563Z,15086,72,,2020-06-05,jhu
Pakistan,PAK,2020-06-06T03:55:30.563Z,89249,1838,,2020-06-05,jhu
Panama,PAN,2020-06-06T03:55:30.563Z,15463,370,,2020-06-05,jhu
Peru,PER,2020-06-06T03:55:30.562Z,187400,5162,,2020-06-05,jhu
Philippines,PHL,2020-06-06T03:55:30.563Z,20626,987,,2020-06-05,jhu
Papua New Guinea,PNG,2020-06-06T03:55:30.567Z,8,0,,2020-06-05,jhu
Poland,POL,2020-06-06T03:55:30.563Z,25410,1137,,2020-06-05,jhu
Portugal,PRT,2020-06-06T03:55:30.563Z,33969,1465,,2020-06-05,jhu
Paraguay,PRY,2020-06-06T03:55:30.566Z,1087,11,,2020-06-05,jhu
West Bank and Gaza,PSE,2020-06-06T03:55:30.566Z,464,3,,2020-06-05,jhu
Qatar,QAT,2020-06-06T03:55:30.563Z,65495,49,,2020-06-05,jhu
Romania,ROU,2020-06-06T03:55:30.563Z,20103,1316,,2020-06-05,jhu
Russia,RUS,2020-06-06T03:55:30.562Z,449256,5520,,2020-06-05,jhu
Rwanda,RWA,2020-06-06T03:55:30.566Z,420,2,,2020-06-05,jhu
Saudi Arabia,SAU,2020-06-06T03:55:30.562Z,95748,642,,2020-06-05,jhu
Sudan,SDN,2020-06-06T03:55:30.565Z,5865,347,,2020-06-05,jhu
Senegal,SEN,2020-06-06T03:55:30.565Z,4155,45,,2020-06-05,jhu
Singapore,SGP,2020-06-06T03:55:30.563Z,37183,24,,2020-06-05,jhu
Sierra Leone,SLE,2020-06-06T03:55:30.566Z,929,47,,2020-06-05,jhu
El Salvador,SLV,2020-06-06T03:55:30.565Z,2849,53,,2020-06-05,jhu
San Marino,SMR,2020-06-06T03:55:30.566Z,680,42,,2020-06-05,jhu
Somalia,SOM,2020-06-06T03:55:30.565Z,2204,79,,2020-06-05,jhu
Serbia,SRB,2020-06-06T03:55:30.564Z,11667,247,,2020-06-05,jhu
S. Sudan,SSD,2020-06-06T03:55:30.566Z,994,10,,2020-06-05,jhu
Sao Tome and Principe,STP,2020-06-06T03:55:30.566Z,499,12,,2020-06-05,jhu
Suriname,SUR,2020-06-06T03:55:30.567Z,90,1,,2020-06-05,jhu
Slovakia,SVK,2020-06-06T03:55:30.565Z,1526,28,,2020-06-05,jhu
Slovenia,SVN,2020-06-06T03:55:30.565Z,1479,109,,2020-06-05,jhu
Sweden,SWE,2020-06-06T03:55:30.563Z,42939,4639,,2020-06-05,jhu
Eswatini,SWZ,2020-06-06T03:55:30.567Z,305,3,,2020-06-05,jhu
Seychelles,SYC,2020-06-06T03:55:30.567Z,11,0,,2020-06-05,jhu
Syria,SYR,2020-06-06T03:55:30.567Z,124,6,,2020-06-05,jhu
Chad,TCD,2020-06-06T03:55:30.566Z,836,68,,2020-06-05,jhu
Togo,TGO,2020-06-06T03:55:30.566Z,485,13,,2020-06-05,jhu
Thailand,THA,2020-06-06T03:55:30.565Z,3102,58,,2020-06-05,jhu
Tajikistan,TJK,2020-06-06T03:55:30.565Z,4370,48,,2020-06-05,jhu
Timor-Leste,TLS,2020-06-06T03:55:30.567Z,24,0,,2020-06-05,jhu
Trinidad and Tobago,TTO,2020-06-06T03:55:30.567Z,117,8,,2020-06-05,jhu
Tunisia,TUN,2020-06-06T03:55:30.566Z,1087,49,,2020-06-05,jhu
Turkey,TUR,2020-06-06T03:55:30.562Z,168340,4648,,2020-06-05,jhu
Taiwan,TWN,2020-06-06T03:55:30.566Z,443,7,,2020-06-05,jhu
Tanzania,TZA,2020-06-06T03:55:30.566Z,509,21,,2020-06-05,jhu
Uganda,UGA,2020-06-06T03:55:30.566Z,557,0,,2020-06-05,jhu
Ukraine,UKR,2020-06-06T03:55:30.563Z,26542,770,,2020-06-05,jhu
Uruguay,URY,2020-06-06T03:55:30.566Z,834,23,,2020-06-05,jhu
U.S.,USA,2020-10-25T20:41:00.519Z,1893311,107948,,2020-06-05,wapo
Uzbekistan,UZB,2020-06-06T03:55:30.565Z,4007,16,,2020-06-05,jhu
Holy See,VAT,2020-06-06T03:55:30.567Z,12,0,,2020-06-05,jhu
Saint Vincent and the Grenadines,VCT,2020-06-06T03:55:30.567Z,26,0,,2020-06-05,jhu
Venezuela,VEN,2020-06-06T03:55:30.565Z,2145,20,,2020-06-05,jhu
Vietnam,VNM,2020-06-06T03:55:30.567Z,328,0,,2020-06-05,jhu
Kosovo,XKX,2020-06-06T03:55:30.566Z,1142,30,,2020-06-05,jhu
Yemen,YEM,2020-06-06T03:55:30.566Z,469,111,,2020-06-05,jhu
South Africa,ZAF,2020-06-06T03:55:30.563Z,43434,908,,2020-06-05,jhu
Zambia,ZMB,2020-06-06T03:55:30.566Z,1089,7,,2020-06-05,jhu
Zimbabwe,ZWE,2020-06-06T03:55:30.567Z,265,4,,2020-06-05,jhu
Afghanistan,AFG,2020-06-07T03:55:30.817Z,19551,327,,2020-06-06,jhu
Angola,AGO,2020-06-07T03:55:30.822Z,88,4,,2020-06-06,jhu
Albania,ALB,2020-06-07T03:55:30.819Z,1232,34,,2020-06-06,jhu
Andorra,AND,2020-06-07T03:55:30.819Z,852,51,,2020-06-06,jhu
UAE,ARE,2020-06-07T03:55:30.817Z,38268,275,,2020-06-06,jhu
Argentina,ARG,2020-06-07T03:55:30.817Z,22020,648,,2020-06-06,jhu
Armenia,ARM,2020-06-07T03:55:30.817Z,12364,190,,2020-06-06,jhu
Antigua and Barbuda,ATG,2020-06-07T03:55:30.822Z,26,3,,2020-06-06,jhu
Australia,AUS,2020-06-07T03:55:30.818Z,7259,102,,2020-06-06,jhu
Austria,AUT,2020-06-07T03:55:30.817Z,16898,672,,2020-06-06,jhu
Azerbaijan,AZE,2020-06-07T03:55:30.818Z,7239,84,,2020-06-06,jhu
Burundi,BDI,2020-06-07T03:55:30.822Z,83,1,,2020-06-06,jhu
Belgium,BEL,2020-06-07T03:55:30.816Z,59072,9580,,2020-06-06,jhu
Benin,BEN,2020-06-07T03:55:30.821Z,261,3,,2020-06-06,jhu
Burkina Faso,BFA,2020-06-07T03:55:30.819Z,888,53,,2020-06-06,jhu
Bangladesh,BGD,2020-06-07T03:55:30.816Z,63026,846,,2020-06-06,jhu
Bulgaria,BGR,2020-06-07T03:55:30.819Z,2711,160,,2020-06-06,jhu
Bahrain,BHR,2020-06-07T03:55:30.817Z,14383,24,,2020-06-06,jhu
The Bahamas,BHS,2020-06-07T03:55:30.821Z,103,11,,2020-06-06,jhu
Bosnia,BIH,2020-06-07T03:55:30.819Z,2606,159,,2020-06-06,jhu
Belarus,BLR,2020-06-07T03:55:30.816Z,47751,263,,2020-06-06,jhu
Belize,BLZ,2020-06-07T03:55:30.822Z,19,2,,2020-06-06,jhu
Bolivia,BOL,2020-06-07T03:55:30.817Z,13358,454,,2020-06-06,jhu
Brazil,BRA,2020-06-07T03:55:30.816Z,672846,35930,,2020-06-06,jhu
Barbados,BRB,2020-06-07T03:55:30.822Z,92,7,,2020-06-06,jhu
Brunei,BRN,2020-06-07T03:55:30.821Z,141,2,,2020-06-06,jhu
Bhutan,BTN,2020-06-07T03:55:30.822Z,48,0,,2020-06-06,jhu
Botswana,BWA,2020-06-07T03:55:30.822Z,40,1,,2020-06-06,jhu
Central African Rep.,CAF,2020-06-07T03:55:30.819Z,1570,5,,2020-06-06,jhu
Canada,CAN,2020-06-07T03:55:30.816Z,96475,7850,,2020-06-06,jhu
Switzerland,CHE,2020-06-07T03:55:30.817Z,30956,1921,,2020-06-06,jhu
Chile,CHL,2020-06-07T03:55:30.816Z,127745,1541,,2020-06-06,jhu
China,CHN,2020-06-07T03:55:30.816Z,84186,4638,,2020-06-06,jhu
Ivory Coast,CIV,2020-06-07T03:55:30.818Z,3557,36,,2020-06-06,jhu
Cameroon,CMR,2020-06-07T03:55:30.818Z,7599,212,,2020-06-06,jhu
Dem. Rep. Congo,COD,2020-06-07T03:55:30.818Z,3878,82,,2020-06-06,jhu
Congo,COG,2020-06-07T03:55:30.821Z,683,22,,2020-06-06,jhu
Colombia,COL,2020-06-07T03:55:30.817Z,36759,1204,,2020-06-06,jhu
Cape Verde,CPV,2020-06-07T03:55:30.821Z,542,5,,2020-06-06,jhu
Costa Rica,CRI,2020-06-07T03:55:30.819Z,1263,10,,2020-06-06,jhu
Cuba,CUB,2020-06-07T03:55:30.819Z,2173,83,,2020-06-06,jhu
Cyprus,CYP,2020-06-07T03:55:30.819Z,960,18,,2020-06-06,jhu
Czechia,CZE,2020-06-07T03:55:30.817Z,9567,327,,2020-06-06,jhu
,,2020-06-07T03:55:30.821Z,141,2,,2020-06-06,jhu
Germany,DEU,2020-06-07T03:55:30.816Z,185450,8673,,2020-06-06,jhu
Djibouti,DJI,2020-06-07T03:55:30.818Z,4169,26,,2020-06-06,jhu
Dominica,DMA,2020-06-07T03:55:30.822Z,18,0,,2020-06-06,jhu
Denmark,DNK,2020-06-07T03:55:30.817Z,12124,587,,2020-06-06,jhu
Dominican Republic,DOM,2020-06-07T03:55:30.817Z,19195,536,,2020-06-06,jhu
Algeria,DZA,2020-06-07T03:55:30.817Z,10050,698,,2020-06-06,jhu
,,2020-06-07T03:55:30.820Z,712,13,,2020-06-06,jhu
Ecuador,ECU,2020-06-07T03:55:30.817Z,42728,3608,,2020-06-06,jhu
Egypt,EGY,2020-06-07T03:55:30.817Z,32612,1198,,2020-06-06,jhu
Eritrea,ERI,2020-06-07T03:55:30.822Z,39,0,,2020-06-06,jhu
W. Sahara,ESH,2020-06-07T03:55:30.822Z,9,1,,2020-06-06,jhu
Spain,ESP,2020-06-07T03:55:30.816Z,241310,27135,,2020-06-06,jhu
Estonia,EST,2020-06-07T03:55:30.819Z,1931,69,,2020-06-06,jhu
Ethiopia,ETH,2020-06-07T03:55:30.819Z,1934,20,,2020-06-06,jhu
Finland,FIN,2020-06-07T03:55:30.818Z,6964,322,,2020-06-06,jhu
Fiji,FJI,2020-06-07T03:55:30.822Z,18,0,,2020-06-06,jhu
France,FRA,2020-06-07T03:55:30.816Z,190759,29145,,2020-06-06,jhu
Gabon,GAB,2020-06-07T03:55:30.819Z,3101,21,,2020-06-06,jhu
Britain,GBR,2020-06-07T03:55:30.816Z,286294,40548,,2020-06-06,jhu
Georgia,GEO,2020-06-07T03:55:30.819Z,808,13,,2020-06-06,jhu
Ghana,GHA,2020-06-07T03:55:30.818Z,9462,44,,2020-06-06,jhu
Guinea,GIN,2020-06-07T03:55:30.818Z,4117,23,,2020-06-06,jhu
Gambia,GMB,2020-06-07T03:55:30.822Z,26,1,,2020-06-06,jhu
Guinea-Bissau,GNB,2020-06-07T03:55:30.819Z,1368,12,,2020-06-06,jhu
Eq. Guinea,GNQ,2020-06-07T03:55:30.819Z,1306,12,,2020-06-06,jhu
Greece,GRC,2020-06-07T03:55:30.819Z,2980,180,,2020-06-06,jhu
Grenada,GRD,2020-06-07T03:55:30.822Z,23,0,,2020-06-06,jhu
Guatemala,GTM,2020-06-07T03:55:30.818Z,6792,230,,2020-06-06,jhu
Guyana,GUY,2020-06-07T03:55:30.821Z,154,12,,2020-06-06,jhu
Honduras,HND,2020-06-07T03:55:30.818Z,6155,250,,2020-06-06,jhu
Croatia,HRV,2020-06-07T03:55:30.819Z,2247,104,,2020-06-06,jhu
Haiti,HTI,2020-06-07T03:55:30.819Z,3072,50,,2020-06-06,jhu
Hungary,HUN,2020-06-07T03:55:30.818Z,3990,545,,2020-06-06,jhu
Indonesia,IDN,2020-06-07T03:55:30.817Z,30514,1801,,2020-06-06,jhu
India,IND,2020-06-07T03:55:30.816Z,246622,6946,,2020-06-06,jhu
Ireland,IRL,2020-06-07T03:55:30.817Z,25183,1678,,2020-06-06,jhu
Iran,IRN,2020-06-07T03:55:30.816Z,169425,8209,,2020-06-06,jhu
Iraq,IRQ,2020-06-07T03:55:30.817Z,11098,318,,2020-06-06,jhu
Iceland,ISL,2020-06-07T03:55:30.819Z,1806,10,,2020-06-06,jhu
Israel,ISR,2020-06-07T03:55:30.817Z,17752,295,,2020-06-06,jhu
Italy,ITA,2020-06-07T03:55:30.816Z,234801,33846,,2020-06-06,jhu
Jamaica,JAM,2020-06-07T03:55:30.821Z,596,10,,2020-06-06,jhu
Jordan,JOR,2020-06-07T03:55:30.819Z,795,9,,2020-06-06,jhu
Japan,JPN,2020-06-07T03:55:30.817Z,17000,915,,2020-06-06,jhu
Kazakhstan,KAZ,2020-06-07T03:55:30.817Z,12511,53,,2020-06-06,jhu
Kenya,KEN,2020-06-07T03:55:30.819Z,2600,83,,2020-06-06,jhu
Kyrgyzstan,KGZ,2020-06-07T03:55:30.819Z,1974,22,,2020-06-06,jhu
Cambodia,KHM,2020-06-07T03:55:30.821Z,125,0,,2020-06-06,jhu
Saint Kitts and Nevis,KNA,2020-06-07T03:55:30.822Z,15,0,,2020-06-06,jhu
South Korea,KOR,2020-06-07T03:55:30.817Z,11776,273,,2020-06-06,jhu
Kuwait,KWT,2020-06-07T03:55:30.817Z,31131,254,,2020-06-06,jhu
Laos,LAO,2020-06-07T03:55:30.822Z,19,0,,2020-06-06,jhu
Lebanon,LBN,2020-06-07T03:55:30.819Z,1320,29,,2020-06-06,jhu
Liberia,LBR,2020-06-07T03:55:30.821Z,345,30,,2020-06-06,jhu
Libya,LBY,2020-06-07T03:55:30.821Z,256,5,,2020-06-06,jhu
Saint Lucia,LCA,2020-06-07T03:55:30.822Z,19,0,,2020-06-06,jhu
Liechtenstein,LIE,2020-06-07T03:55:30.822Z,82,1,,2020-06-06,jhu
Sri Lanka,LKA,2020-06-07T03:55:30.819Z,1814,11,,2020-06-06,jhu
Lesotho,LSO,2020-06-07T03:55:30.822Z,4,0,,2020-06-06,jhu
Lithuania,LTU,2020-06-07T03:55:30.819Z,1705,71,,2020-06-06,jhu
Luxembourg,LUX,2020-06-07T03:55:30.818Z,4035,110,,2020-06-06,jhu
Latvia,LVA,2020-06-07T03:55:30.819Z,1086,25,,2020-06-06,jhu
Morocco,MAR,2020-06-07T03:55:30.818Z,8151,208,,2020-06-06,jhu
Monaco,MCO,2020-06-07T03:55:30.821Z,99,4,,2020-06-06,jhu
Moldova,MDA,2020-06-07T03:55:30.817Z,9511,331,,2020-06-06,jhu
Madagascar,MDG,2020-06-07T03:55:30.819Z,1026,8,,2020-06-06,jhu
Maldives,MDV,2020-06-07T03:55:30.819Z,1901,8,,2020-06-06,jhu
Mexico,MEX,2020-06-07T03:55:30.816Z,113619,13511,,2020-06-06,jhu
North Macedonia,MKD,2020-06-07T03:55:30.819Z,2915,151,,2020-06-06,jhu
Mali,MLI,2020-06-07T03:55:30.819Z,1523,90,,2020-06-06,jhu
Malta,MLT,2020-06-07T03:55:30.821Z,627,9,,2020-06-06,jhu
Myanmar,MMR,2020-06-07T03:55:30.821Z,240,6,,2020-06-06,jhu
Montenegro,MNE,2020-06-07T03:55:30.821Z,324,9,,2020-06-06,jhu
Mongolia,MNG,2020-06-07T03:55:30.821Z,193,0,,2020-06-06,jhu
Mozambique,MOZ,2020-06-07T03:55:30.821Z,409,2,,2020-06-06,jhu
Mauritania,MRT,2020-06-07T03:55:30.819Z,947,49,,2020-06-06,jhu
,,2020-06-07T03:55:30.822Z,9,2,,2020-06-06,jhu
Mauritius,MUS,2020-06-07T03:55:30.821Z,337,10,,2020-06-06,jhu
Malawi,MWI,2020-06-07T03:55:30.821Z,409,4,,2020-06-06,jhu
Malaysia,MYS,2020-06-07T03:55:30.818Z,8303,117,,2020-06-06,jhu
Namibia,NAM,2020-06-07T03:55:30.822Z,29,0,,2020-06-06,jhu
Niger,NER,2020-06-07T03:55:30.819Z,970,65,,2020-06-06,jhu
Nigeria,NGA,2020-06-07T03:55:30.817Z,12233,342,,2020-06-06,jhu
Nicaragua,NIC,2020-06-07T03:55:30.819Z,1118,46,,2020-06-06,jhu
Netherlands,NLD,2020-06-07T03:55:30.816Z,47541,6030,,2020-06-06,jhu
Norway,NOR,2020-06-07T03:55:30.818Z,8531,238,,2020-06-06,jhu
Nepal,NPL,2020-06-07T03:55:30.819Z,3235,13,,2020-06-06,jhu
New Zealand,NZL,2020-06-07T03:55:30.819Z,1504,22,,2020-06-06,jhu
Oman,OMN,2020-06-07T03:55:30.817Z,16016,72,,2020-06-06,jhu
Pakistan,PAK,2020-06-07T03:55:30.816Z,93983,1935,,2020-06-06,jhu
Panama,PAN,2020-06-07T03:55:30.817Z,16004,386,,2020-06-06,jhu
Peru,PER,2020-06-07T03:55:30.816Z,191758,5301,,2020-06-06,jhu
Philippines,PHL,2020-06-07T03:55:30.817Z,21340,994,,2020-06-06,jhu
Papua New Guinea,PNG,2020-06-07T03:55:30.822Z,8,0,,2020-06-06,jhu
Poland,POL,2020-06-07T03:55:30.817Z,25986,1153,,2020-06-06,jhu
Portugal,PRT,2020-06-07T03:55:30.817Z,34351,1474,,2020-06-06,jhu
Paraguay,PRY,2020-06-07T03:55:30.819Z,1090,11,,2020-06-06,jhu
West Bank and Gaza,PSE,2020-06-07T03:55:30.821Z,464,3,,2020-06-06,jhu
Qatar,QAT,2020-06-07T03:55:30.816Z,67195,51,,2020-06-06,jhu
Romania,ROU,2020-06-07T03:55:30.817Z,20290,1322,,2020-06-06,jhu
Russia,RUS,2020-06-07T03:55:30.816Z,458102,5717,,2020-06-06,jhu
Rwanda,RWA,2020-06-07T03:55:30.821Z,431,2,,2020-06-06,jhu
Saudi Arabia,SAU,2020-06-07T03:55:30.816Z,98869,676,,2020-06-06,jhu
Sudan,SDN,2020-06-07T03:55:30.818Z,6081,359,,2020-06-06,jhu
Senegal,SEN,2020-06-07T03:55:30.818Z,4249,47,,2020-06-06,jhu
Singapore,SGP,2020-06-07T03:55:30.817Z,37527,25,,2020-06-06,jhu
Sierra Leone,SLE,2020-06-07T03:55:30.819Z,946,48,,2020-06-06,jhu
El Salvador,SLV,2020-06-07T03:55:30.819Z,2934,53,,2020-06-06,jhu
San Marino,SMR,2020-06-07T03:55:30.821Z,680,42,,2020-06-06,jhu
Somalia,SOM,2020-06-07T03:55:30.819Z,2289,82,,2020-06-06,jhu
Serbia,SRB,2020-06-07T03:55:30.817Z,11741,248,,2020-06-06,jhu
S. Sudan,SSD,2020-06-07T03:55:30.819Z,994,10,,2020-06-06,jhu
Sao Tome and Principe,STP,2020-06-07T03:55:30.821Z,499,12,,2020-06-06,jhu
Suriname,SUR,2020-06-07T03:55:30.821Z,100,1,,2020-06-06,jhu
Slovakia,SVK,2020-06-07T03:55:30.819Z,1528,28,,2020-06-06,jhu
Slovenia,SVN,2020-06-07T03:55:30.819Z,1484,109,,2020-06-06,jhu
Sweden,SWE,2020-06-07T03:55:30.816Z,43887,4656,,2020-06-06,jhu
Eswatini,SWZ,2020-06-07T03:55:30.821Z,322,3,,2020-06-06,jhu
Seychelles,SYC,2020-06-07T03:55:30.822Z,11,0,,2020-06-06,jhu
Syria,SYR,2020-06-07T03:55:30.821Z,125,6,,2020-06-06,jhu
Chad,TCD,2020-06-07T03:55:30.819Z,836,69,,2020-06-06,jhu
Togo,TGO,2020-06-07T03:55:30.821Z,487,13,,2020-06-06,jhu
Thailand,THA,2020-06-07T03:55:30.819Z,3104,58,,2020-06-06,jhu
Tajikistan,TJK,2020-06-07T03:55:30.818Z,4453,48,,2020-06-06,jhu
Timor-Leste,TLS,2020-06-07T03:55:30.822Z,24,0,,2020-06-06,jhu
Trinidad and Tobago,TTO,2020-06-07T03:55:30.821Z,117,8,,2020-06-06,jhu
Tunisia,TUN,2020-06-07T03:55:30.819Z,1087,49,,2020-06-06,jhu
Turkey,TUR,2020-06-07T03:55:30.816Z,169218,4669,,2020-06-06,jhu
Taiwan,TWN,2020-06-07T03:55:30.821Z,443,7,,2020-06-06,jhu
Tanzania,TZA,2020-06-07T03:55:30.821Z,509,21,,2020-06-06,jhu
Uganda,UGA,2020-06-07T03:55:30.821Z,593,0,,2020-06-06,jhu
Ukraine,UKR,2020-06-07T03:55:30.817Z,27101,785,,2020-06-06,jhu
Uruguay,URY,2020-06-07T03:55:30.819Z,845,23,,2020-06-06,jhu
U.S.,USA,2020-10-25T20:41:00.519Z,1917212,108674,,2020-06-06,wapo
Uzbekistan,UZB,2020-06-07T03:55:30.818Z,4094,17,,2020-06-06,jhu
Holy See,VAT,2020-06-07T03:55:30.822Z,12,0,,2020-06-06,jhu
Saint Vincent and the Grenadines,VCT,2020-06-07T03:55:30.822Z,26,0,,2020-06-06,jhu
Venezuela,VEN,2020-06-07T03:55:30.819Z,2316,22,,2020-06-06,jhu
Vietnam,VNM,2020-06-07T03:55:30.821Z,329,0,,2020-06-06,jhu
Kosovo,XKX,2020-06-07T03:55:30.819Z,1142,30,,2020-06-06,jhu
Yemen,YEM,2020-06-07T03:55:30.821Z,482,111,,2020-06-06,jhu
South Africa,ZAF,2020-06-07T03:55:30.816Z,45973,952,,2020-06-06,jhu
Zambia,ZMB,2020-06-07T03:55:30.819Z,1089,7,,2020-06-06,jhu
Zimbabwe,ZWE,2020-06-07T03:55:30.821Z,279,4,,2020-06-06,jhu
Afghanistan,AFG,2020-06-08T03:55:30.877Z,20342,357,,2020-06-07,jhu
Angola,AGO,2020-06-08T03:55:30.882Z,91,4,,2020-06-07,jhu
Albania,ALB,2020-06-08T03:55:30.879Z,1246,34,,2020-06-07,jhu
Andorra,AND,2020-06-08T03:55:30.879Z,852,51,,2020-06-07,jhu
UAE,ARE,2020-06-08T03:55:30.877Z,38808,276,,2020-06-07,jhu
Argentina,ARG,2020-06-08T03:55:30.877Z,22794,664,,2020-06-07,jhu
Armenia,ARM,2020-06-08T03:55:30.877Z,13130,200,,2020-06-07,jhu
Antigua and Barbuda,ATG,2020-06-08T03:55:30.883Z,26,3,,2020-06-07,jhu
Australia,AUS,2020-06-08T03:55:30.878Z,7265,102,,2020-06-07,jhu
Austria,AUT,2020-06-08T03:55:30.877Z,16902,672,,2020-06-07,jhu
Azerbaijan,AZE,2020-06-08T03:55:30.878Z,7553,88,,2020-06-07,jhu
Burundi,BDI,2020-06-08T03:55:30.882Z,83,1,,2020-06-07,jhu
Belgium,BEL,2020-06-08T03:55:30.877Z,59226,9595,,2020-06-07,jhu
Benin,BEN,2020-06-08T03:55:30.882Z,261,3,,2020-06-07,jhu
Burkina Faso,BFA,2020-06-08T03:55:30.879Z,889,53,,2020-06-07,jhu
Bangladesh,BGD,2020-06-08T03:55:30.877Z,65769,888,,2020-06-07,jhu
Bulgaria,BGR,2020-06-08T03:55:30.878Z,2727,160,,2020-06-07,jhu
Bahrain,BHR,2020-06-08T03:55:30.877Z,14763,26,,2020-06-07,jhu
The Bahamas,BHS,2020-06-08T03:55:30.882Z,103,11,,2020-06-07,jhu
Bosnia,BIH,2020-06-08T03:55:30.878Z,2606,159,,2020-06-07,jhu
Belarus,BLR,2020-06-08T03:55:30.877Z,48630,269,,2020-06-07,jhu
Belize,BLZ,2020-06-08T03:55:30.883Z,19,2,,2020-06-07,jhu
Bolivia,BOL,2020-06-08T03:55:30.877Z,13643,465,,2020-06-07,jhu
Brazil,BRA,2020-06-08T03:55:30.876Z,691758,36455,,2020-06-07,jhu
Barbados,BRB,2020-06-08T03:55:30.882Z,92,7,,2020-06-07,jhu
Brunei,BRN,2020-06-08T03:55:30.882Z,141,2,,2020-06-07,jhu
Bhutan,BTN,2020-06-08T03:55:30.882Z,59,0,,2020-06-07,jhu
Botswana,BWA,2020-06-08T03:55:30.882Z,40,1,,2020-06-07,jhu
Central African Rep.,CAF,2020-06-08T03:55:30.879Z,1634,5,,2020-06-07,jhu
Canada,CAN,2020-06-08T03:55:30.877Z,97178,7877,,2020-06-07,jhu
Switzerland,CHE,2020-06-08T03:55:30.877Z,30965,1921,,2020-06-07,jhu
Chile,CHL,2020-06-08T03:55:30.876Z,134150,1637,,2020-06-07,jhu
China,CHN,2020-06-08T03:55:30.877Z,84191,4638,,2020-06-07,jhu
Ivory Coast,CIV,2020-06-08T03:55:30.878Z,3739,36,,2020-06-07,jhu
Cameroon,CMR,2020-06-08T03:55:30.878Z,7908,212,,2020-06-07,jhu
Dem. Rep. Congo,COD,2020-06-08T03:55:30.878Z,4016,85,,2020-06-07,jhu
Congo,COG,2020-06-08T03:55:30.881Z,683,22,,2020-06-07,jhu
Colombia,COL,2020-06-08T03:55:30.877Z,38149,1265,,2020-06-07,jhu
Cape Verde,CPV,2020-06-08T03:55:30.881Z,554,5,,2020-06-07,jhu
Costa Rica,CRI,2020-06-08T03:55:30.879Z,1318,10,,2020-06-07,jhu
Cuba,CUB,2020-06-08T03:55:30.879Z,2191,83,,2020-06-07,jhu
Cyprus,CYP,2020-06-08T03:55:30.879Z,964,18,,2020-06-07,jhu
Czechia,CZE,2020-06-08T03:55:30.878Z,9628,327,,2020-06-07,jhu
,,2020-06-08T03:55:30.882Z,141,2,,2020-06-07,jhu
Germany,DEU,2020-06-08T03:55:30.876Z,185750,8685,,2020-06-07,jhu
Djibouti,DJI,2020-06-08T03:55:30.878Z,4207,28,,2020-06-07,jhu
Dominica,DMA,2020-06-08T03:55:30.883Z,18,0,,2020-06-07,jhu
Denmark,DNK,2020-06-08T03:55:30.877Z,12148,589,,2020-06-07,jhu
Dominican Republic,DOM,2020-06-08T03:55:30.877Z,19600,538,,2020-06-07,jhu
Algeria,DZA,2020-06-08T03:55:30.878Z,10154,707,,2020-06-07,jhu
,,2020-06-08T03:55:30.881Z,712,13,,2020-06-07,jhu
Ecuador,ECU,2020-06-08T03:55:30.877Z,43120,3621,,2020-06-07,jhu
Egypt,EGY,2020-06-08T03:55:30.877Z,34079,1237,,2020-06-07,jhu
Eritrea,ERI,2020-06-08T03:55:30.883Z,39,0,,2020-06-07,jhu
W. Sahara,ESH,2020-06-08T03:55:30.883Z,9,1,,2020-06-07,jhu
Spain,ESP,2020-06-08T03:55:30.876Z,241550,27136,,2020-06-07,jhu
Estonia,EST,2020-06-08T03:55:30.879Z,1939,69,,2020-06-07,jhu
Ethiopia,ETH,2020-06-08T03:55:30.879Z,2020,27,,2020-06-07,jhu
Finland,FIN,2020-06-08T03:55:30.878Z,6981,323,,2020-06-07,jhu
Fiji,FJI,2020-06-08T03:55:30.883Z,18,0,,2020-06-07,jhu
France,FRA,2020-06-08T03:55:30.876Z,191102,29158,,2020-06-07,jhu
Gabon,GAB,2020-06-08T03:55:30.878Z,3101,21,,2020-06-07,jhu
Britain,GBR,2020-06-08T03:55:30.876Z,287621,40625,,2020-06-07,jhu
Georgia,GEO,2020-06-08T03:55:30.879Z,809,13,,2020-06-07,jhu
Ghana,GHA,2020-06-08T03:55:30.878Z,9638,44,,2020-06-07,jhu
Guinea,GIN,2020-06-08T03:55:30.878Z,4117,23,,2020-06-07,jhu
Gambia,GMB,2020-06-08T03:55:30.883Z,26,1,,2020-06-07,jhu
Guinea-Bissau,GNB,2020-06-08T03:55:30.879Z,1368,12,,2020-06-07,jhu
