date,state,positive,negative,pending,currentlyHospitalized,cumulativeHospitalized,currentlyInIcu,cumulativeInIcu,currentlyOnVentilator,cumulativeOnVentilator,recovered,death,hash,dateChecked,totalTestResults,total,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
20200312,IA,14,67,24,,,,,,,,,8ba025135f51b09ccddf421566e1483e03127daa,2020-03-12T20:00:00Z,81,105,19,0,0,21,1,22
20200312,ID,0,93,,,,,,,,,,1e50915e7a9691cf7c6ad1a762f5362a3ffe0bb9,2020-03-12T20:00:00Z,93,93,16,0,0,26,0,26
20200312,IL,25,266,76,,,,,,,,,319e64849f043a97bc3609eb3645ce2cea1094f1,2020-03-12T20:00:00Z,291,367,17,0,0,22,6,28
20200312,IN,12,52,,,,,,,,,,cab2fa85c80868b8b0f0651f9e0fd223a663c06d,2020-03-12T20:00:00Z,64,64,18,0,0,19,2,21
20200312,KS,4,41,,,,,,,,,,9bff4140c50edbbc8af4477b24caaa6e13d0fc0c,2020-03-12T20:00:00Z,45,45,20,0,0,0,3,3
20200312,KY,8,56,,,,,,,,,,136d758013449e4ac959015f5cbbfd222147a037,2020-03-12T20:00:00Z,64,64,21,0,0,10,0,10
20200312,LA,14,37,,,,,,,,,,e5f9f6c21a846a531f01d13df2ada33ac328c068,2020-03-12T20:00:00Z,51,51,22,0,0,0,8,8
20200312,MA,95,,,,,,,,,,,f98957a6671d8dc5f0947d8400a46eebe53b3148,2020-03-12T20:00:00Z,95,95,25,0,0,0,3,3
20200312,MD,12,94,,,,,,,,,,000370e9139b99e3fb4cd7f560d821f17968177f,2020-03-12T20:00:00Z,106,106,24,0,0,0,3,3
20200312,ME,1,65,20,,,,,,,,,2164cd6d6ed081183b9eb8976062c4654203ee44,2020-03-12T20:00:00Z,66,86,23,0,0,23,1,24
20200312,MI,2,91,27,,,,,,,,,f413a4e234ca97797967a24afe6e7f2185e34a4e,2020-03-12T20:00:00Z,93,120,26,0,0,34,0,34
20200312,MN,9,307,,,,,,,,,,c3a6b72041d9f82efd21b04e870b3a94a6f15b52,2020-03-12T20:00:00Z,316,316,27,0,0,90,4,94
20200312,MO,1,64,,,,,,,,,,5a2741fdd954a50ec9caaceee51632e9d78eab71,2020-03-12T20:00:00Z,65,65,29,0,0,64,0,64
20200312,MS,1,41,,,,,,,,,,d0b725ad364a5a80b5829390ab2379679dac6660,2020-03-12T20:00:00Z,42,42,28,0,0,21,1,22
20200312,MT,1,34,,,,,,,,,,9541837eba7e53f872b68d3c6f42dd6324ce8a7e,2020-03-12T20:00:00Z,35,35,30,0,0,13,1,14
20200312,NC,12,60,,,,,,,,,,b671186d43494f70940beb92627a8f1b74c79ba4,2020-03-12T20:00:00Z,72,72,37,0,0,60,5,65
20200312,ND,1,12,14,,,,,,,,,d8eeb9fef5c89969d280209dfa9a31e0deb2c1fb,2020-03-12T20:00:00Z,13,27,38,0,0,5,1,6
20200312,NE,10,80,33,,,,,,,,,d06761ce2dae74db320c0f4aa3137c17c32a4b80,2020-03-12T20:00:00Z,90,123,31,0,0,33,5,38
20200312,NH,6,94,21,,,,,,,,,f0adc3c42b00c28858f61c4708363f08eaa33bfb,2020-03-12T20:00:00Z,100,121,33,0,0,56,2,58
20200312,NJ,30,74,20,,,,,,,,1,b7e0432129225360f5866e83cc47ea7e2f7c2b99,2020-03-12T20:00:00Z,104,124,34,0,0,17,6,23
20200312,NM,5,155,,,,,,,,,,66839b67642e529e05b2a3cc450f11f72736e75a,2020-03-12T20:00:00Z,160,160,35,0,0,68,2,70
20200312,NV,7,168,,,,,,,,,,864ffa3fa0f878093d9bb1a92799976e3132eb3a,2020-03-12T20:00:00Z,175,175,32,0,0,0,2,2
20200312,NY,216,92,,,,,,,,,,9df10e02957e3a0f3e1d5d263bfd34f352b559e7,2020-03-12T20:00:00Z,308,308,36,0,0,0,0,0
20200312,OH,5,30,52,,,,,,,,,ee2342181a3e2c7a45cdf67f451e1898651fb1d2,2020-03-12T20:00:00Z,35,87,39,0,0,9,1,10
20200312,OK,3,36,4,,,,,,,,,75790ab039b58374a12caacabcbfd70a215b3aa8,2020-03-12T20:00:00Z,39,43,40,0,0,21,1,22
20200312,OR,19,286,62,,,,,,,,,91a3a1ac89d6e39378bbd288e7ee9a25ccbc9fe0,2020-03-12T20:00:00Z,305,367,41,0,0,0,0,0
20200312,PA,22,116,81,,,,,,,,,1d30c8dc05cdd711ac57e5c800594b7cd9749e7e,2020-03-12T20:00:00Z,138,219,42,0,0,28,7,35
20200312,RI,5,94,8,,,,,,,,,e5b245c5d741cb44853bdb7ce7d60dde96551940,2020-03-12T20:00:00Z,99,107,44,0,0,36,0,36
20200312,SC,10,48,,,,,,,,,,ee8015b6788520096591eb32eb34b6811e18c712,2020-03-12T20:00:00Z,58,58,45,0,0,16,1,17
20200312,SD,8,27,11,,,,,,,,,2e0ab1d4444679bb4f6bafa31776f9118bf001aa,2020-03-12T20:00:00Z,35,46,46,0,0,14,3,17
20200312,TN,18,79,,,,,,,,,,d4d3f121b47bb60275d19c9c1dbbfd0e299060f2,2020-03-12T20:00:00Z,97,97,47,0,0,29,11,40
20200312,TX,23,,,,,,,,,,,b169265d63ec710ee1bcdd4de1781909c8e1b142,2020-03-12T20:00:00Z,23,23,48,0,0,0,2,2
20200312,UT,4,131,,,,,,,,,,330f1d836784f0ec776dfef70c61278a703b57bc,2020-03-12T20:00:00Z,135,135,49,0,0,131,2,133
20200312,VA,17,117,,,,,,,,,,a06d5e6446dd36988ad3f619ce888563513e03e5,2020-03-12T20:00:00Z,134,134,51,0,0,57,8,65
20200312,VT,2,97,,,,,,,,,,b86be1e3a541824816a0557bf7355e1a6ce56b58,2020-03-12T20:00:00Z,99,99,50,0,0,35,1,36
20200312,WA,337,3037,,,,,,,,,29,faa29d1424495d3d6e3419959ba1c9f7005474eb,2020-03-12T20:00:00Z,3374,3374,53,5,0,862,70,932
20200312,WI,8,84,,,,,,,,,,1a0c958b4382770dd0a3556143f34051f53c6d85,2020-03-12T20:00:00Z,92,92,55,0,0,41,5,46
20200312,WV,0,7,1,,,,,,,,,d6bd2b2fe9629c0584b2f74083be1348d6ffdbdd,2020-03-12T20:00:00Z,7,8,54,0,0,4,0,4
20200312,WY,1,,,,,,,,,,,d7e5ed4e64b8a6a44465f6af0bc1a94d4f0af761,2020-03-12T20:00:00Z,1,1,56,0,0,0,1,1
20200311,AK,0,46,14,,,,,,,,,18c58750009b1d0446db12355dfd438a1d8094b7,2020-03-11T20:00:00Z,46,60,02,0,0,23,0,23
20200311,AL,0,10,,,,,,,,,,20e069e33ebc0588295f41afb6c59727ea001b68,2020-03-11T20:00:00Z,10,10,01,0,0,10,0,10
20200311,AR,0,12,14,,,,,,,,,f9aefa84e02d4c5a9f2100b7788255d9406c4ed8,2020-03-11T20:00:00Z,12,26,05,0,0,0,0,0
20200311,AZ,9,59,32,,,,,,,,,acf82c5b15a09c8d750984b32b228dc02902076e,2020-03-11T20:00:00Z,68,100,04,0,0,8,3,11
20200311,CA,157,916,,,,,,,,,,484a27f6722d1c18d9c222efadc95faa1f348cad,2020-03-11T20:00:00Z,1073,1073,06,0,0,226,24,250
20200311,CO,28,251,,,,,,,,,,862fd38b531a895e57e4bd02d45337c6e159a4fe,2020-03-11T20:00:00Z,279,279,08,0,0,109,16,125
20200311,CT,3,71,,,,,,,,,,d73e4a28b0ae7570c1eb2ea1653de7a124ed5a33,2020-03-11T20:00:00Z,74,74,09,0,0,17,1,18
20200311,DC,4,20,15,,,,,,,,,2e974337411f89c0486c1046e9b6b0e174855178,2020-03-11T20:00:00Z,24,39,11,0,0,3,-1,2
20200311,DE,1,17,2,,,,,,,,,bfffe2c6496ff52a03757f86e17d58233d9f99ce,2020-03-11T20:00:00Z,18,20,10,0,0,0,1,1
20200311,FL,28,301,147,,,,,,,,2,85fa856fee13c80ce241b49ee533966328760ce1,2020-03-11T20:00:00Z,329,476,12,2,0,79,9,88
20200311,GA,22,,,,,,,,,,,741eaa0c01b586785f91d002ff7ba1e499911f84,2020-03-11T20:00:00Z,22,22,13,0,0,0,5,5
20200311,HI,2,,,,,,,,,,,c37ec5a84ca065301e4bd1eaf61c8260613463e8,2020-03-11T20:00:00Z,2,2,15,0,0,0,0,0
20200311,IA,13,46,27,,,,,,,,,60156d8b025007ff65f80a7c12244b088c83f26a,2020-03-11T20:00:00Z,59,86,19,0,0,14,5,19
20200311,ID,0,67,,,,,,,,,,84ca2bcc88b1562a343a23bcbf6d870c30ac56b9,2020-03-11T20:00:00Z,67,67,16,0,0,26,0,26
20200311,IL,19,244,63,,,,,,,,,e8199951e7de9a853bdb63be0dd9ba594597a948,2020-03-11T20:00:00Z,263,326,17,0,0,0,0,0
20200311,IN,10,33,,,,,,,,,,0a29fb59dc57f8b61160545c3501feb8633a9faa,2020-03-11T20:00:00Z,43,43,18,0,0,3,4,7
20200311,KS,1,41,,,,,,,,,,e1d69990e05f84be07146b77fcbf0c88bfb5c5ce,2020-03-11T20:00:00Z,42,42,20,0,0,24,0,24
20200311,KY,8,46,,,,,,,,,,2e8f9dab46a7da3d0c836559559ff58cadfa8600,2020-03-11T20:00:00Z,54,54,21,0,0,18,2,20
20200311,LA,6,37,,,,,,,,,,573ce2fe2bde2962b86d20d238178625caef5f22,2020-03-11T20:00:00Z,43,43,22,0,0,26,5,31
20200311,MA,92,,,,,,,,,,,38944fd7dc242c9593309f4cf42872c925784796,2020-03-11T20:00:00Z,92,92,25,0,0,0,0,0
20200311,MD,9,94,,,,,,,,,,e9109d92e57d6dff16584ed1860a78f68843f513,2020-03-11T20:00:00Z,103,103,24,0,0,5,3,8
20200311,ME,0,42,5,,,,,,,,,5a2a9b067d08a716fe44a435c6ef764457f972c8,2020-03-11T20:00:00Z,42,47,23,0,0,22,0,22
20200311,MI,2,57,18,,,,,,,,,693aa9f9e0f6c7da3b994e3db1c4374dee5fb14e,2020-03-11T20:00:00Z,59,77,26,0,0,18,2,20
20200311,MN,5,217,,,,,,,,,,3c4b11f83e33dfd55f97466660a95f3648dd4948,2020-03-11T20:00:00Z,222,222,27,0,0,85,2,87
20200311,MO,1,,,,,,,,,,,4e167506a54619167e8f931907f50a78cd71f9f8,2020-03-11T20:00:00Z,1,1,29,0,0,0,0,0
20200311,MS,0,20,,,,,,,,,,71c9ecd8fe85a20e640ac9d1e3d716f001537987,2020-03-11T20:00:00Z,20,20,28,0,0,20,0,20
20200311,MT,0,21,,,,,,,,,,0b31234529ff5f4518bffa162e95b9530b82ceee,2020-03-11T20:00:00Z,21,21,30,0,0,6,0,6
20200311,NC,7,,,,,,,,,,,e1f1a20493baec4f08535eea3b068161c9ccf807,2020-03-11T20:00:00Z,7,7,37,0,0,0,0,0
20200311,ND,0,7,6,,,,,,,,,f30195dc31c84c94b684823c7fc1b90d889b1f18,2020-03-11T20:00:00Z,7,13,38,0,0,1,0,1
20200311,NE,5,47,16,,,,,,,,,90ff2e095c72dc9ed278ca6f447a8058cccc88da,2020-03-11T20:00:00Z,52,68,31,0,0,0,2,2
20200311,NH,4,38,5,,,,,,,,,2a7197073091322eb5d2bdc1dd560ff5909c3ee5,2020-03-11T20:00:00Z,42,47,33,0,0,0,0,0
20200311,NJ,24,57,20,,,,,,,,1,8cd167a166f2b1222d041da92fcf626b25ddfb50,2020-03-11T20:00:00Z,81,101,34,1,0,13,9,22
20200311,NM,3,87,,,,,,,,,,8c43b695afe0147f4aaef7ffa2ea5d1287f2be64,2020-03-11T20:00:00Z,90,90,35,0,0,18,3,21
20200311,NV,5,168,,,,,,,,,,d53d03003d3a3eee49e4a25cadb70a394f3c61be,2020-03-11T20:00:00Z,173,173,32,0,0,154,5,159
20200311,NY,216,92,,,,,,,,,,eac3b3f9ad3f370b48d3a1866136c77114898f0e,2020-03-11T20:00:00Z,308,308,36,0,0,0,43,43
20200311,OH,4,21,24,,,,,,,,,60ec689ad952e66388e92f487d3421292541ad22,2020-03-11T20:00:00Z,25,49,39,0,0,7,1,8
20200311,OK,2,15,11,,,,,,,,,88bc7238461d62cf7307a04ff0e1acef2571731e,2020-03-11T20:00:00Z,17,28,40,0,0,0,0,0
20200311,OR,19,286,62,,,,,,,,,c3c6a463fa576a945723f52d083ffec6745f2640,2020-03-11T20:00:00Z,305,367,41,0,0,73,4,77
20200311,PA,15,88,54,,,,,,,,,d0f903e822498bff497ef5005919d765779cf04c,2020-03-11T20:00:00Z,103,157,42,0,0,88,3,91
20200311,RI,5,58,24,,,,,,,,,7037f91a92b54b6d1e52b51420b3c7b4642a4541,2020-03-11T20:00:00Z,63,87,44,0,0,5,2,7
20200311,SC,9,32,,,,,,,,,,2da7af2d148942324ba31b4493cb1726c8d8808c,2020-03-11T20:00:00Z,41,41,45,0,0,8,2,10
20200311,SD,5,13,2,,,,,,,,,84059e377a092fd3fa93207a0403d33e9deaeaa2,2020-03-11T20:00:00Z,18,20,46,0,0,2,5,7
20200311,TN,7,50,,,,,,,,,,75b1c1747180f3131463133f8402ee4acbf62c08,2020-03-11T20:00:00Z,57,57,47,0,0,50,0,50
20200311,TX,21,,,,,,,,,,,a2042cefcec7330ae9251863d714a2e4302ba8d6,2020-03-11T20:00:00Z,21,21,48,0,0,0,8,8
20200311,UT,2,,,,,,,,,,,d5f9835231a3977f0f3574c7a5a888be001c95d8,2020-03-11T20:00:00Z,2,2,49,0,0,0,0,0
20200311,VA,9,60,,,,,,,,,,9cc8a615e9a0dc19f975724f202d1aabe7cce577,2020-03-11T20:00:00Z,69,69,51,0,0,7,1,8
20200311,VT,1,62,,,,,,,,,,a366c58d8f3d974f40ddc31730b3538a515584f6,2020-03-11T20:00:00Z,63,63,50,0,0,22,0,22
20200311,WA,267,2175,,,,,,,,,24,17469224e92d31aec52ffb8e0d2b4b5708957cb0,2020-03-11T20:00:00Z,2442,2442,53,24,0,1065,105,1170
20200311,WI,3,43,,,,,,,,,,80d13b40087d12ba01a31fbbc8a6c71dfc2befaa,2020-03-11T20:00:00Z,46,46,55,0,0,7,1,8
20200311,WV,0,3,2,,,,,,,,,ebc52a7f05302c544e625ee9496c76c9d5cbb9c3,2020-03-11T20:00:00Z,3,5,54,0,0,1,0,1
20200311,WY,0,,,,,,,,,,,cee96fd9829e2f1ce90ff619fe05b811bb35020e,2020-03-11T20:00:00Z,0,0,56,0,0,0,0,0
20200310,AK,0,23,9,,,,,,,,,9ce45ff41a0f364f69fb6b3651bcd5d769e44f27,2020-03-10T20:00:00Z,23,32,02,0,0,0,0,0
20200310,AL,0,0,0,,,,,,,,,b384401c0432fa6ed1d4dca4a8a605d524dc116a,2020-03-10T20:00:00Z,0,0,01,0,0,0,0,0
20200310,AR,0,12,3,,,,,,,,,bf7adfb37c1f3d548c1e1ce151e50a732b583e07,2020-03-10T20:00:00Z,12,15,05,0,0,0,0,0
20200310,AZ,6,51,27,,,,,,,,,e163f89fca03af7213bc86f0d22473e3526361f2,2020-03-10T20:00:00Z,57,84,04,0,0,7,1,8
20200310,CA,133,690,,,,,,,,,,d87ceba2d110840f4c0c0ea6c189de89ce24ab5d,2020-03-10T20:00:00Z,823,823,06,0,0,0,19,19
20200310,CO,12,142,1,,,,,,,,,d96ec19fa1f7d3204725d147eef6128dce9fc571,2020-03-10T20:00:00Z,154,155,08,0,0,9,3,12
20200310,CT,2,54,,,,,,,,,,0f1ecb61fb0cfd5f6a69778b9704c5f1bfac0b48,2020-03-10T20:00:00Z,56,56,09,0,0,8,1,9
20200310,DC,5,17,2,,,,,,,,,ff35d7a83c6c8aef3ecd89bcfbb0b636e2657fa9,2020-03-10T20:00:00Z,22,24,11,0,0,3,4,7
20200310,DE,0,17,3,,,,,,,,,853513fb58082d1e10f30665b687ae7d93f9bb74,2020-03-10T20:00:00Z,17,20,10,0,0,2,0,2
20200310,FL,19,222,155,,,,,,,,,193ceec3cbbff9280679507f43663c841f5e5e3f,2020-03-10T20:00:00Z,241,396,12,0,0,82,1,83
20200310,GA,17,,,,,,,,,,,db0e1d104ce7a4f3c484ee21351f63fb3a3b8d5b,2020-03-10T20:00:00Z,17,17,13,0,0,0,5,5
20200310,HI,2,,,,,,,,,,,46294ebfbfaa9214bec8baf513dad1846a4b9175,2020-03-10T20:00:00Z,2,2,15,0,0,0,0,0
20200310,IA,8,32,11,,,,,,,,,bc87411e5547fb8aff17abd4bea006cc2bb09710,2020-03-10T20:00:00Z,40,51,19,0,0,6,5,11
20200310,ID,0,41,,,,,,,,,,b204b326047aedd13bd41d6270457b1cd7570bd6,2020-03-10T20:00:00Z,41,41,16,0,0,0,0,0
20200310,IL,19,244,63,,,,,,,,,aed730eb5baf1f8863da788f15a9b44c019bd40d,2020-03-10T20:00:00Z,263,326,17,0,0,53,12,65
20200310,IN,6,30,,,,,,,,,,772ef5d4c72bdd0a286802548de2043708c7a2b5,2020-03-10T20:00:00Z,36,36,18,0,0,30,4,34
20200310,KS,1,17,21,,,,,,,,,f701cf5fcd25e1882e2e54a774059a1450fd96ec,2020-03-10T20:00:00Z,18,39,20,0,0,6,0,6
20200310,KY,6,28,,,,,,,,,,3ec598051ad8fee90e38f5bcbdf56fd676f5e96e,2020-03-10T20:00:00Z,34,34,21,0,0,11,2,13
20200310,LA,1,11,,,,,,,,,,841d93a733693a928c511e7d97b61a602dd7a497,2020-03-10T20:00:00Z,12,12,22,0,0,6,0,6
20200310,MA,92,,,,,,,,,,,51ef435b8c21b63b751399909bedf5cc945aa8b5,2020-03-10T20:00:00Z,92,92,25,0,0,0,51,51
20200310,MD,6,89,,,,,,,,,,0a57f68c1f030bf3f41c8a2288aac9e0bbf9eabd,2020-03-10T20:00:00Z,95,95,24,0,0,16,1,17
20200310,ME,0,20,5,,,,,,,,,a3eb434023a898a3ee559f702d7a8ce2a367765c,2020-03-10T20:00:00Z,20,25,23,0,0,19,0,19
20200310,MI,0,39,24,,,,,,,,,56bd99c9ba94bad60bbecf2a0ed8ebb1d7487abf,2020-03-10T20:00:00Z,39,63,26,0,0,3,0,3
20200310,MN,3,132,,,,,,,,,,eec603539fdc9d40ea87708a98717e16d995f6db,2020-03-10T20:00:00Z,135,135,27,0,0,52,1,53
20200310,MO,1,,,,,,,,,,,b5d57f41551611686e72f81c030f5c903ca58de3,2020-03-10T20:00:00Z,1,1,29,0,0,0,0,0
20200310,MS,0,,,,,,,,,,,1e134453448427144d946c2f3d2e15d3d8502800,2020-03-10T20:00:00Z,0,0,28,0,0,0,0,0
20200310,MT,0,15,,,,,,,,,,754f9621fde772b3333c541dc9539c09f43a11d3,2020-03-10T20:00:00Z,15,15,30,0,0,4,0,4
20200310,NC,7,,,,,,,,,,,9ccef56f0ccac786de7043c04555bf16a0538b12,2020-03-10T20:00:00Z,7,7,37,0,0,0,5,5
20200310,ND,0,6,2,,,,,,,,,bf128bf1bcff85056e289183f85519a3eff73479,2020-03-10T20:00:00Z,6,8,38,0,0,6,0,6
20200310,NE,3,47,16,,,,,,,,,f86938a07418c2813fbf41c3391d29b1032d8ec5,2020-03-10T20:00:00Z,50,66,31,0,0,11,0,11
20200310,NH,4,38,5,,,,,,,,,3e6e6ef629e2c4bf52e8a3b79825293655a2338e,2020-03-10T20:00:00Z,42,47,33,0,0,0,0,0
20200310,NJ,15,44,20,,,,,,,,,56b52c515397d3302f2c66575c7c7a104a836652,2020-03-10T20:00:00Z,59,79,34,0,0,9,4,13
20200310,NM,0,69,,,,,,,,,,ad9911164bc2e43e85a8ef144327190aa30c3436,2020-03-10T20:00:00Z,69,69,35,0,0,12,0,12
20200310,NV,0,14,,,,,,,,,,40967a5919473c1c5b977d28bfd1394b164fa65a,2020-03-10T20:00:00Z,14,14,32,0,0,0,0,-1
20200310,NY,173,92,,,,,,,,,,e941f938e2953f35fdf45ed36f5b3af489bfb6d1,2020-03-10T20:00:00Z,265,265,36,0,0,0,31,31
20200310,OH,3,14,15,,,,,,,,,a98064adb057ee3a80af5634a77a02544c5211e0,2020-03-10T20:00:00Z,17,32,39,0,0,3,0,3
20200310,OK,2,15,11,,,,,,,,,936d4bf29eb44f05e7f8da5e8bc8561c7d74afed,2020-03-10T20:00:00Z,17,28,40,0,0,7,1,8
20200310,OR,15,213,67,,,,,,,,,89cbd43995db0c332ad6c99b1b6cd63d9a1a8784,2020-03-10T20:00:00Z,228,295,41,0,0,48,1,49
20200310,PA,12,,,,,,,,,,,fa3eb912448cac6d67d05df24d6199b0db0f4654,2020-03-10T20:00:00Z,12,12,42,0,0,0,5,5
20200310,RI,3,53,6,,,,,,,,,80af2c524507cb78b3ae40c1c99c7abe9d96f2ab,2020-03-10T20:00:00Z,56,62,44,0,0,0,0,0
20200310,SC,7,24,,,,,,,,,,be95f1a6f231f64d7a4bfe840015cfcfff2355b0,2020-03-10T20:00:00Z,31,31,45,0,0,0,0,0
20200310,SD,0,11,0,,,,,,,,,507f523995dd2bd8481c7d0c042f5692c9ebd08b,2020-03-10T20:00:00Z,11,11,46,0,0,6,0,6
20200310,TN,7,,,,,,,,,,,4a22f58a08f1528ecc5d5167b54561d4bc05073e,2020-03-10T20:00:00Z,7,7,47,0,0,0,4,4
20200310,TX,13,,,,,,,,,,,cfd2380d85273493063816be4853e503ed2906ea,2020-03-10T20:00:00Z,13,13,48,0,0,0,1,1
20200310,UT,2,,,,,,,,,,,ada84973f640b195211aac81fba67bed31d8acbb,2020-03-10T20:00:00Z,2,2,49,0,0,0,1,1
20200310,VA,8,53,,,,,,,,,,9e5e26824d35fff101a581fb41dc5218b7420acf,2020-03-10T20:00:00Z,61,61,51,0,0,15,5,20
20200310,VT,1,40,,,,,,,,,,cbabdef04e7d4a45a0db6a09b38bd60be34b74da,2020-03-10T20:00:00Z,41,41,50,0,0,6,0,6
20200310,WA,162,1110,,,,,,,,,,9bcf87fb311c6f10e7ea63f07ad4e288a4209313,2020-03-10T20:00:00Z,1272,1272,53,0,0,0,26,26
20200310,WI,2,36,,,,,,,,,,d540b04d2650c76a19743fdd7982738a3980b1b4,2020-03-10T20:00:00Z,38,38,55,0,0,0,1,1
20200310,WV,0,2,3,,,,,,,,,588042246aeb1d15835acc47893f3664a7fbb7d0,2020-03-10T20:00:00Z,2,5,54,0,0,0,0,0
20200310,WY,0,0,0,,,,,,,,,09cfab6aab7d52895b0faa189a05093b8b4ee856,2020-03-10T20:00:00Z,0,0,56,0,0,0,0,0
20200309,AK,0,23,9,,,,,,,,,b09e18bb0ba166edc6e9117816eacc900bde4675,2020-03-09T20:00:00Z,23,32,02,0,0,9,0,9
20200309,AL,0,,,,,,,,,,,bde12818ad89f09f31a93af1a361c0f220840ba4,2020-03-09T20:00:00Z,0,0,01,0,0,0,0,0
20200309,AR,0,12,0,,,,,,,,,41d2cc98d65bfbcce7771a346858aab3120c0a23,2020-03-09T20:00:00Z,12,12,05,0,0,6,0,6
20200309,AZ,5,44,7,,,,,,,,,545260af73c85504d642fbcbe068586419bc719f,2020-03-09T20:00:00Z,49,56,04,0,0,0,0,0
20200309,CA,114,690,,,,,,,,,,ac10449815623f8ce7d2de85c653cb3cd09987c6,2020-03-09T20:00:00Z,804,804,06,0,0,228,26,254
20200309,CO,9,133,,,,,,,,,,46ff82c9c94ab7337114058b3a4f3580ceb8b3db,2020-03-09T20:00:00Z,142,142,08,0,0,29,1,30
20200309,CT,1,46,,,,,,,,,,05d946d6bc219e56aecb019b6f8a47f05341ece3,2020-03-09T20:00:00Z,47,47,09,0,0,17,0,17
20200309,DC,1,14,3,,,,,,,,,fc63c3a5af4861aede4d14ce5d3233430114a796,2020-03-09T20:00:00Z,15,18,11,0,0,4,0,4
20200309,DE,0,15,3,,,,,,,,,f6e46fb89f4a29beb05706d498213a06aa98651a,2020-03-09T20:00:00Z,15,18,10,0,0,5,0,5
20200309,FL,18,140,115,,,,,,,,,f16a8a956e16ead89b0e171dfd94aedec86cc40b,2020-03-09T20:00:00Z,158,273,12,0,0,22,1,23
20200309,GA,12,,,,,,,,,,,e209313c6afab718857d154752eed1398c9f9924,2020-03-09T20:00:00Z,12,12,13,0,0,0,5,5
20200309,HI,2,,,,,,,,,,,d4762dfdeaa49759ac954e5e4eff6ba60941fc21,2020-03-09T20:00:00Z,2,2,15,0,0,0,1,1
20200309,IA,3,26,8,,,,,,,,,fb97a880269e7d6463ec4006b99a0d2e0d3334a4,2020-03-09T20:00:00Z,29,37,19,0,0,11,3,14
20200309,ID,0,41,,,,,,,,,,d8df48a0459044d0473235eef45ad277b550eba0,2020-03-09T20:00:00Z,41,41,16,0,0,14,0,14
20200309,IL,7,191,44,,,,,,,,,8be5831850fde4d77c5aa2043ec07d0f5871b5ae,2020-03-09T20:00:00Z,198,242,17,0,0,0,1,1
20200309,IN,2,,,,,,,,,,,bb8fac3a644e9a5e4e225611d47e0ecc74e699dc,2020-03-09T20:00:00Z,2,2,18,0,0,0,0,0
20200309,KS,1,11,0,,,,,,,,,2d2b236f1a630deb1f06787ce6f7e20b6f58f6c1,2020-03-09T20:00:00Z,12,12,20,0,0,0,0,0
20200309,KY,4,17,,,,,,,,,,b72dbb67f4db2ad5893a1e843c4bbb1f66403ce8,2020-03-09T20:00:00Z,21,21,21,0,0,4,3,7
20200309,LA,1,5,,,,,,,,,,f78605302221ac4598fa0e8624d384aef65946d2,2020-03-09T20:00:00Z,6,6,22,0,0,0,1,1
20200309,MA,41,,,,,,,,,,,4a4edc6cc48efe3fda41cf211119cdbdaddae187,2020-03-09T20:00:00Z,41,41,25,0,0,0,28,28
20200309,MD,5,73,,,,,,,,,,0a41443b32b7b8aefbb1eb57cc84490415123eef,2020-03-09T20:00:00Z,78,78,24,0,0,21,2,23
20200309,ME,0,1,,,,,,,,,,fc951d1a7e6594d453b8a954c3ade86521366995,2020-03-09T20:00:00Z,1,1,23,0,0,0,0,0
20200309,MI,0,36,11,,,,,,,,,2966e6d1bfe26592cd263d28f45b72043952bace,2020-03-09T20:00:00Z,36,47,26,0,0,10,0,10
20200309,MN,2,80,,,,,,,,,,46e9ee681ffa8c5b312cbf814207dafe014c4ca2,2020-03-09T20:00:00Z,82,82,27,0,0,32,1,33
20200309,MO,1,,,,,,,,,,,b48817b9954d2840041927dbb32a545562ca89d2,2020-03-09T20:00:00Z,1,1,29,0,0,0,0,0
20200309,MS,0,,,,,,,,,,,395478fd064990cc90fe455576be479089fba121,2020-03-09T20:00:00Z,0,0,28,0,0,0,0,0
20200309,MT,0,11,0,,,,,,,,,b7edb4d7a7f033da20e62f1897aba7b1a3b80d79,2020-03-09T20:00:00Z,11,11,30,0,0,0,0,0
20200309,NC,2,,,,,,,,,,,b57e92fa61476c156a9e723102c0baba1d949e1f,2020-03-09T20:00:00Z,2,2,37,0,0,0,0,0
20200309,ND,0,0,,,,,,,,,,bd3bd0d536078d59e54cb106b0bc334d5bc8faba,2020-03-09T20:00:00Z,0,0,38,0,0,0,0,0
20200309,NE,3,36,9,,,,,,,,,ac643db5b2208a43ec15833325f35e92f59998f2,2020-03-09T20:00:00Z,39,48,31,0,0,19,2,21
20200309,NH,4,38,5,,,,,,,,,ddd8d76c6e7288d7c4c691acb81b270257e0c997,2020-03-09T20:00:00Z,42,47,33,0,0,0,0,0
20200309,NJ,11,35,14,,,,,,,,,e45208ddac56de5c9501c4739bc91d632580e634,2020-03-09T20:00:00Z,46,60,34,0,0,4,5,9
20200309,NM,0,57,0,,,,,,,,,0370bc68fff9aaa0bf7dc2e0f7e9e30eb7078742,2020-03-09T20:00:00Z,57,57,35,0,0,9,0,9
20200309,NV,1,14,,,,,,,,,,5560d9db9f8f75b4e624d3995dad0880cc7942e4,2020-03-09T20:00:00Z,15,15,32,0,0,0,0,0
20200309,NY,142,92,,,,,,,,,,5ebc913fbc50cd33d35367a328e7707957770092,2020-03-09T20:00:00Z,234,234,36,0,0,0,37,37
